Review,Sentiment
"Waaaaay overrated.   Poor service, greasy food, and always a crowd of people.  One of the dishes we ordered looked like it was reheated in the microwave.  I prefer Asia Manor on Mott Street.",0
"Not really worth the hype or the long wait in line. The only thing decent is the soup dumplings. Nothing really too special about these dumplings except for the size. Also, don't bother ordering anything else. Things I usually get at almost every Chinese restaurant does not look the same here and tastes pretty bad. If you want some soup dumplings, just go to any Chinese restaurant in Chinatown that offers dim sum and they should have it.",0
"On the night of December 2nd, Joe's Shanghai got 105 violation points from the health department... and I got food poisoning. It's too bad because the food tasted great.",0
"I love soup dumplings and joes got some decent dumplings. But to wait for a table and to deal with the staffs that thinks their better than their job, I'll pass. So many places in Chinatown to get decent dumplings, I'll have to pass.",0
"Crowded with law fans and tourists. I think they soup dumplings got bigger and less tasty but still one of the best places for shanghainese food. Last time i was there we ordered crab soup dumplings, pretty good and crispy duck, it will not disappoint. The jelly fish was very bad. Tasteless, flawerless, waterly, not fresh. I don't think i had jelly fish so bad. I don't understand how they managed to get this one wrong.",0
"Came in for xiaolongbao because the place is famous.  People are right : tourist trap!!  The service is poor.  My friend and I were seated at a large table with strangers.  We were not given the option to wait for a private table.  Before we had a chance to look at the menu, the waiter barked at us about ""soup dumplings"" (apparently, everyone comes for the xiaolongbao).  We ordered the standard pork/crab combination, as well as an order of mapo tofu (called something like ""home style spicy Szechuan bean curd"").  The xiaolongbao were decent, but just decent.  No need to write home.  Grand Sichuan's are clearly better, soupier, and tastier.  The mapo tofu was bland, not spicy at all, very little taste.  Had a generic feel to it.  Again, Grand Sichuan's mapo is much, much better--tastier, earthier, spicier.",0
Service was OK.Place is super busy. Food is Ok. Another place that is built on word of mouth rather than the quality of its food. It's like eating food cooked in 10-w30.,0
I have to say this restaurant is like a piece of shit. The only star is for onion pancake and fried rice. Three people spent 80 bucks on lunch but what we felt is eat 20 bucks food. The other food can be directly dropped in the rubbish bin.,0
"Overrated! Joe's Shanghai used to be a great restaurant serving authentic Shanghainese dishes but since it became very popular, the quality of their food noticeably went down in quality. We ordered XLB, crispy noodle and Peking duck. The noodle was okay, my son liked it, the CLB was decent - it was juicy but the wrapper was a little too thick - pls skip the duck it was not worth the price, the portion was small and the meat was dry, the skin was not crispy ( definitely not recommended!)",0
"This is a place to avoid n Chinatown.  It seems they stopped caring once they received their awards.  Maybe zaggot needs to give out Negative awards to places which clearly do no make the grade.
Let me be specific with some low lights.   pot stickers are greasy and have a
thick skin.  The soup dumpling shao lung pao were suppose to be delicate
with thin skin wanton wrapping, they were much larger in size.  and the
meat inside was very fatty and the soupy center was a bit of a goey mess.
Then the pan fried noodle consist of a  meat and vegetable topping over crunchy ""ramen"" like noodles.  Probably my mistake for ordering cantonese food in a shanghai restaurant.   
Then the pea pod greens sautéed with garlic was not very tender, chewy
and tough is not how this dish is suppose to be.
Oh i almost forgot to mention service.  I know in ny chinatown is not
known to to provide anything beyond good food at a good price.
we arrived early for a week day lunch and had five good size adults, and with the restaurant almost empty they want to sit us on table pinned to the wall, so we asked if we could sit at a table which had a little bit more 
room, the hostess rolled her eyes and threw the menus at the table 
we requested.  I wished i could have videoed this to a youtube on
how not to act in a service industry.   
Apparently they don't need any more new customers because they must have plenty of loyal followers who don't mind being treated like dirt.
They have a row of seats outside on the sidewalk for a waiting area.",0
"Fuck this place. Yeah I get it the dumplings are good. I can't say they are the best I've ever had but I think the prices are reasonable, the food is good, and the portions are of good size. The service sucked. Rude ass wait staff who couldn't care less. Beware 15% gratuity is ""built in"" to every check. I didn't think the service warranted 15% and they didn't get a dime more than that. This place was a complete disappointment.  Also note this is a cash only location.",0
"WARNING FOR PEANUT ALLERGIES!!!!

My cousin went here for dinner last night and ordered noodles with his dad. His dad took a bite and asked the waitress if there were nuts in them to which she said no. My cousin is extremely allergic to peanuts and didn't have his epi pen with him at this time. After his throat started swelling up they ask another waiter who confirms there are ""no nuts but there is peanut"" in the sauce (not sure why they didn't disclose this on the menu or confirm after the first time asking). This is a SERIOUS thing - restaurants need to a. Know what's in their food and b. Tell customers what's in the food before they eat it and almost die.

Best part is that they actually wanted payment for the food until the manager finally came out and realized how serious this was and didn't charge them. The free food didn't exactly cover the costs of an ambulance to the emergency room / medical costs that incurred so in summary would not be recommending this place for people with food allergies.",0
It was good but not the BEST of the BEST or so they say. Basically can have the same quality in any other chinese restaurant that makes soup based dumplings. Nothing special about it. Not worth the hype.,0
"Came here to try the food as I had read so many reviews about the dumplings here - this place is located in China town and we got here around 6:30 and got seated around 7 pm. This place has a nice ambience for a Chinese restaurant and the seating was also quite comfy. The service is mediocre though as the food took forever to come out in between dishes. We ended up ordering:

* pork soup dumpling - large pieces lots of soup and flavor

*crab soup dumpling - unique flavor and yummy taste

* sesame chicken - crispy and crunchy on the sweeter side

* lo mein noodles with beef - terrible with no flavor I would definitely skip this

Overall, didn't meet the hype for me but nice Chinese spot with lots of options for food.",0
"Super crowded. Sat with other people in a round table. Food came out pipping hot. Had to flag a waiter down for water. I ordered the soup dumplings w beef and shrimp, scallion pancake and spring rolls. The food appeared fresh. I had been shopping all day and I didn't take my food to go. I didn't get service while I was there so I couldn't look at pics on yelp when I was ordering.",0
"Somewhat disappointed by dinner at Joe's. I've been there two or three times now and feel like it is totally overhyped. The actual food is nothing special in the least! It's standard Chinese food...everything is fine but nothing outstanding. Just some regular sesame chicken, lo mein, etc.

Really, the only noteworthy thing on the menu is the soup dumplings. You can go with pork or with crab/pork so we had one order of each (8 dumplings to an order). They are delicious. The dumpling dough itself is thin and the soup inside was tasty. Only disappointment was that some of ours had no soup inside!!!!!!!! Not good! For seafood lovers like myself the crab is the way to go. The broth itself really tastes of delicious crab. If you aren't such a shellfish fiend, go with the standard pork.

For the amount of time to wait on line and the annoying drunk frat boys who were playing loud drinking games a few tables over (I feel very sorry for the poor people who had to share a table with them), it just wasn't worth it. I've been to some much better restaurants in Chinatown.",0
We had dumplings and Kung Pao chicken here. Both were pretty ordinary. We have had much better dumplings and Kung Pao chicken elsewhere. The waiter had a very bored look on his face and it seemed that he was quite unwilling to be our waiter. The service was average. We have been to much better Chinese restaurants overall -  with respect to the quality of food as well as the service. Just because it is in Chinatown in Manhattan and it is highly rated on Yelp doesn't make it a good Chinese restaurant.,0
We waited for an hour to be told that they are not making the dumplings right now and they don't know how much longer it will be.  Very disappointed!,0
"I don't get the hype.  We ordered both kinds of soup dumplings and they were decent but not outstanding.  My meter-stick for comparing this type of restaurants is how good their ja-jiang mien is, and this place is absolutely horrid.  It's literally just noodles with some runny goop heaped on that tastes like kungpao sauce.  I don't believe in a universal standard way of making all dishes but this is like rolling a stick of butter in instant coffee and calling it tiramisu.  I sincerely hope this isn't actually the best dumpling house that New York has to offer because it is far inferior to what I'm used to from the West Coast.",0
"Shanghai 'soupy' dumplings as big as your face. Ok, bigger than I have ever seen and definitely struggling to fit on a spoon/inside you face hole.  The bonus of being seated at a communal table means making friends and getting some good china town tips for further dumpling enlightenment. (Big Wong's and Prosperity Dumplings next on the list.) Also highly entertaining bants.",0
"I think Joe's Shanghai was definitely overhyped for me. Everyone would talk up their XLBs, so I was really excited to try them. I thought they were okay, but really not worth the hype or the long wait...or the hassle of getting cash. The XLBs felt clumsily made, and they didn't feel very fresh either, so that was pretty disappointing. We did try some other noodle dishes and those were decent, but also nothing to write home about. Prices are decent though, especially considering we're in NYC! As for the staff, much to their credit, they're very quick and efficient, so once you get seated, you can be assured you won't be waiting too long to get your food! I wouldn't necessarily recommend Joe's Shanghai, but if you were keen on trying it, I wouldn't try to discourage you from going.",0
"Cash Only. 

Pork Meat Soup Dumpling was delicious when It was hot. But I thought it became too oily when I had the last two. I shared the dish with my friend and I had four dumplings total.

Fried Dumpling was a ok but nothing special woul

Crispy Shredded Beef was like beef version's orange chicken. Overpriced. 

I wouldn't come back again because I didn't like the fact that we had to eat with other groups of customers at a same table.",0
"On my recent trip to NY, I was asked what I wanted to do while I was in town.  My only request was to a) eat ""real"" ramen (I live in FL and the ramen options are seriously lacking in this state) and b) eat soup dumplings....and soooo I checked out my trusty Yelp app and it pointed me in the direction of Joe's Shanghai.  Boy was I disappointed.  Probably out of all of the meals in the city, my dining experience at Joe's was the most lackluster.

I timed my visit perfectly.  There was absolutely no wait on the rainy Monday morning at 11am.  95% of the dining room was open...so why would they make my dining companion and myself sit at a table with 1 other diner.  I understood if it was busy or if we came in at lunch time....but really did they need to force us to sit with a stranger for no real reason besides laziness?

Moving onto the menu...well they have pork soup dumplings and crab.  Ordered both options and some additional menu items.  Don't get me wrong, the soup dumplings were good...just not great...and definitely not mind blowing.  Similar to the dumplings you can find at any standard dim sum restaurant but with some additional liquid inside.  The portions are fair and the prices are reasonable but not really worth making the trek all the way to Chinatown to experience these underwhelming bad boys.

They are cash only.  Also the dining room is small and they try to capitalize on dining space by making communal dining tables when it's busy.  Decoration is typical to a Chinese restaurant...not the cleanest or awe inspiring but standard Chinese restaurant vibe.

My real complaint was the service.  There really was none and the little we did made our dining experience less than enjoyable.  Interacting with our various servers was almost painful.  They forgot one of our orders...which to be honest wasn't a big deal but when it came time to pay the bill the server argued with me saying I never ordered the item...which come on kids who really forgets food they are looking forward to consuming.  Anyways I'd stay away...check out other options for soup dumplings on Yelp and/or restaurants in Chinatown.

Meh.",0
"Crowded as fuh.. . Filled with tourists and zero space between tables. We had to share a table or else stand around awkwardly waiting for one by the entrance. 

The soup dumplings were very good but a lot of places have good soup dumplings these days. 

What set this place apart from other Shanghainese was some of the other dishes. The giant meatballs had a great taste - I think consisting of worchister sauce and cumin. They were very tender and delectable. 

Just don't make the mistake of ordering Cantonese dishes here - the salt and pepper ribs were pretty mediocre. 

Prices are not exactly cheap for a hole in the wall crowded Chinese eatery but I'm happy for them to have ""made it"" with the tourist crowd. 

What's up with the ""C"" health inspection grade though?",0
"Please Bring Cash, and get ready to share a table with complete strangers and wait 45 mins ! 

The decor and the wait staff is below par but the soup dumplings are AWESOME! Its a bit expensive for NYC Chinatown but I guess if you are craving Soup Dumplings (Siu Long Bao) and Shanghai food this is the place to be.

My Picks:

Appetizers:
- Soup Dumplings (Siu Long Bao) Crab/Pork, I personally like Pork
- Scallion Pancake
- Cha Jang Mein (Noodles with Blackbean Sauce), this is a Big bowl

Main Course:
- SubGum Pan Fried Noodles
- Fried Rice Cakes",0
"I've been going to this place for years. The food is incredible. 

Must order items: Soup Dumplings, Scallion Pancake and the Sesame Chicken. 

It's a shame the service is terrible, the wait is incredibly long and the ""suggested tip"" of 15% is already included with your bill.  Shouting waiters that slam plates on the table can really ruin a meal. 

This would get 5 stars if it was take-out only.",0
Long wait and always a crowd. Decent steam dumplings but I've had better. Cheap food but they force a 18% tip. Weird for Chinatown in my mind.,0
"This place was good, but considering the fact that my dinner slots were limited to my trip to New York, I didn't think it was exceptionally great. 

To me, it just felt like any other decent Chinese restaurant that we can find in almost any well populated city. The Shanghai dumplings were in fact, pretty good, with lots of juiciness inside and a more of a salty flavor. In comparison to Din Tai Fung in Seattle, I would have been able to wait to eat at DTF and feel just as satisfied (or yet, more satisfied). This restaurant is your typical china town restaurant- busy, not much of an ambience, and the hustle and bustle of waiters. 

If you are compelled to try this place, I wouldn't say don't go, but there are SO many delicious foods in New York to try, I would probably go elsewhere and give this place a whirl if you are in the area.",0
"After getting lost to find this place, I really wanted to be at least 4 or even 5 stars, but I can't lie and will not be fair to those read this review for advice. So I am giving this place 2 1/2 to 3 stars. The 197 persons place is cramp once you walk in and you may sit with strangers while you eat. We were a party of 3 and luckily when we walked in, we were seated right away at our own table.

We went here for a reason and that was for their siu long bao (steam dumplings); however, since we were there, we wanted to try other things as well so we ordered the pan fried seafood noodles, onion pancakes, and fried yellow fish.

I have to admit, the siu long bao was worth being lost for about 10 minutes in the rain to find this place. They were big and juicy inside. When I say juicy, I mean juicy. It was filled with the broth and the skin was nice and soft. We ordered the pork and the crab one and I have to say the pork tasted way better. The crab has like a crabby taste, I mean I don't think it was bad but it didn't seem fresh. Oh, it reminded me crab in a can type thing.

The green onion pancakes were thick, crispy and filled with onion flavor which I enjoyed very much.

I don't know how yellow fish usually taste but I didn't like it very much even though it was fried with some sweet chili sauce. I guess is a milder fish. The pan fried seafood noodle is one of the worse pan fried noodles I had. I guess I expected the Cantonese way of making it but the noodles in this dish was white thick noodles, normally would not be for frying. The crispy noodles had the texture of foam and the soft part tasted like mushy spaghetti. I think the best part of this dish, was the scallops and shrimps, everything else seemed like it was from a can.

If I had to, I will just come back to this place for their green onion pancakes and siu long bao but other than that...I will pass.",0
Xiao long bao is good but fried rice is bad. I think you can order more xiao long bao and noodle.,0
Seven fat fish swim in a tank near the entrance to the restaurant. I am convinced that the souls of the waitstaff live exclusively inside of these fish.,0
"I read the reviews and saw the pictures but was not informed that I would be sharing a table with several complete strangers.  The food was fair and the service was very curt.  We ordered pork and crab dumplings that were fair honestly not as good as 101 Noodle Express in San Gabriel, CA.  Our second dish was the scallop pancake, which was good but rather small.  Pan fried rice cakes  with beef followed by black mushrooms with bamboo shoots rounded off our dining excursion.  The value was on point for the quality that was mediocre.  Please be mindful that they include tips on the bill so there is no need to provide gratuity.",0
"The Dumplings (Xiao Long Bao) are DELICIOUS!
I went to Joe's Shanghai with two other friends, we ordered two orders of dumplings and one noodle, and this was enough.

I liked their crab meat xiao long bao better than their pork, but that is personal preference. I do suggest that you go and try both :)

This place is semi hidden in an alley...small and smelly street. bummer!

I went on a Tuesday for late lunch, so I didn't have to wait, but we did have to share a table with a person. Be prepared to wait longer if you go around noon or the weekends. I can see how crowded this place can be.

The reason for the 3 stars: 
-I liked only their dumpling, the noodle dish that we ordered was alright - not bad, but super oily - had better at other places
-it can get crowded. I personally don't like to share the table with another party, but it gets crowded, you don't really get a choice (unless you show up with enough friends to occupy a big table!)
-CASH only! remember to bring cash people! 

I would go back, but i'd stick with the xiao long baos only. However, I would like to try other places that can offer good xiao long bao and other dishes too :)",0
"Yes, the dumplings are good.  Yes, the food is Chinese.  But, what's up with the long waits and the overpriced food?  Is it because it's a tourist trap?  Yup.  Good for them.  Lucky for them!

I'd only go back if there was no wait, and if I weren't that hungry.  There are a multitude of other places where you can get as good food for half the price.",0
"I am devastated to see how much Joe's Shanghai has  increased their menu prices and it's astounding that not everyone is mentioning this here. 

 We were regulars here for many years back when they were located on Pell.  By regulars, I mean we were often there weekly either at this location or at their (now closed but very greatly missed) Flushing location.  We have only done take out from the Bowery location so far.  We've always loved the pork soup dumplings, scallion pancakes, crispy beef and pan fried crispy noodle. Also could never get enough of their chili oil.

But these prices are now absolutely insane.  I understand, COVID, COVID, COVID and transportation increases, the increase in prices of chicken and beef, supplies, and on and on. But come on, guys.  

Your competitors have increased their prices by a couple of dollars or $0.50 in many cases, but you guys have literally more than doubled your menu prices within the past year or two.  

This is so devastating and depressing bc many of us, who once had good salaries (after spending so many years getting advanced degrees) no longer have that excellent salary and, as a result, we currently cannot afford to spend $16.95 for for fried rice(!?!!), $19.95 for pan fried crispy noodle (?!!?), $24.95 for crispy beef (!?!?!),  and $14.95 for soup dumplings (WHAT?!!?).  Goodness even bokchoy is $19.95.

Oh, and after paying $14.95 for soup dumplings, I see that they aren't even packaged nicely. They are jammed together with all the precious soup 
leaked out at the bottom of the container. THe dumplings get totally torn up.  We do not have this issue when we take out from your competitors who are also charging 1/2 the price you are charging for better food. 

We drove by on Saturday, April 16 hoping to place a takeout order  but we couldn't believe these prices.  We couldn't even  bring ourselves to place an order due to their outrageous prices, and here I am two weeks later still feeling devastated by this.  You were among our favorite restaurants in NYC.  We even gladly suffered through the brusk service and being forced to sit on top of strangers just to enjoy this food. 

This inflation is so beyond what it should be.  How could you do this to your loyal customers? I am just so sad because I really miss this food and i am extremely disappointed in these decisions that you have made.

For those of you eating here, just think carefully about your money situation as we are living in a time in which things can change without warning.  There are far, far less expensive places that are on the same level (or even better) as Joe's Shanghai.  Just search online and you will find them.   Save your money by making wise choices especially if the food quantity and quality are better, or at the very least equivalent, elsewhere.",0
"This place is so overrated and not worth the hype. The only pro is the quick service and nice/clean interior. I'm not sure if there is just a decline in food quality since it's become so popular with tourists, but I didn't find any of the food we got enjoyable or flavorful at all. The scallion pancakes barely had any scallions in it and were really bland. The fried pork dumplings had no flavor, just grease, and the dough was way too thick and gummy. The pork soup dumplings were really big, making for a good portion size, but the skin was also way too thick, the soup was not clear or flavorful, and the filling was just okay. The dumpling skin to meat filling ratio was so off that we couldn't even eat most of the skin bc it was too much.",0
"We end up at Joe's due to extremely high volume of positive reviews on Yelp. We arrive on a Saturday night around 7:00pm and waited an hour for an open table. The wait wasn't the reason why I rated this place with a 3 star, it was just the mediocre dishes that garner the middle of the road rating.

First on the plate, the xiao long bao was not up to the standard that I am used to in Taipei or Los Angeles's Din Tai Fung, the skin was too thick near the top of the bao, the soup was fairly well represented, but the filling not well mixed between the lean and fat pork. There also a lack of sweetness in the filling. The The fried pork chop was dry and uninspiring. The fried rice was perfect in this otherwise average meal. 

If this what Chinese food taste like in NYC, I'll have to stick to steaks and pizza.",0
"I'm probably the only person that feels this way, but I was a little disappointed. Joe's Shanghai has such phenomenal reviews, and I was so excited to try their soup dumplings. They wrapper was a little too thick, and the filling was dry. Definitely not the best soup dumplings I've eaten. The sautéed green beans were absolutely amazing though. By far the best green beans I've eaten. Maybe I'll just need to return and try different dishes.",0
"The staff did not pay attention or come to your table unless you called for them. They stood around until they were called for. Even if you were ready to order and you looked like you are ready to order, they did not go over to you unless you called them over.

I was okay with sharing a table since it's often done in Chinese restaurants. But usually, there is a seat in between you and the separate party. We were elbow to elbow on a Tuesday afternoon and each time the large group spun the rotating tray or turntable in the middle, it would bump something. I sat with a seat in between at first and they were very insisted on having me move over (told me 4 times lol) and I eventually did. Turns out, they planned on putting another group of 2 at the same table, which now consisted of 3 groups (2 groups of 2 and a group of 6). This was my first experience at a restaurant sitting elbow to elbow with strangers when there were more than enough EMPTY tables for us to have sat a seat apart, more than enough tables for each group to have had our own tables. Was not the communal seating I expected or have always experienced. 

The pork soup dumpling tasted homemade, but the same usual filling that other restaurants and stores sell. Still delicious soup dumplings. I order Szechuan food for the spicy kick, I could not taste the spice, but I saw a small amount of Szechuan sauce. Tasted like any other beef noodle soup. 

tl;dr - overhyped, most likely won't visit anymore and if I do, its a no to sharing a table. (They don't usually ask you to share if its a group that fits their open table sizes; they have tables for groups of 2,4, and 10)",0
The dishes we order were tasty. It always crowd and long waiting time. The restaurant is cozy. Bad customer service. I didn't enjoy the food since I felt I have to rush to eat and get out from the restaurant.,0
"Hmmm. Coming from la, this is on par with din Thai fung. Shorter wait. 20 mins vs 90 minutes. Actual dumpling is larger but the actual wrapping is thicker. The meat could be cooked more thoroughly. 

Only disadvantage. They don't have as many dumpling selections when compared to the #1 spot in la",0
"Stumbled upon Joe's while in China Town, only to find out it was an acclaimed restaurant with plenty of reviews and high praises, which came as a delight! The concept was hilarious to me - tons of people crowded outside, one woman screaming numbers and giving you nearly 5 seconds to get to the door before moving onto the next. Amazing. 

After about 20 minutes we finally entered the restaurant to find a packed house. The restaurant moves quick, you're shoulder to shoulder with the people next to you and your server is at the table before you have even sat down. All amazing. Unfortunately however, the food was lacking. My girlfriend is vegetarian so we asked what was on the menu for us. The vegetarian shanghai noodles were a must. Unfortunately, our vegetarian shanghai noodles came with beef and only after a few fork fulls did we notice. This kind of threw things off. I'd suggest laying off the vegetarian duck as well, as it was really just cold mushrooms. 

While this is a slightly unfair review, we had read plenty that said it was great for vegetarians. The dumplings, which they are famous for, only come with meat/fish, there are no vegetarian spring rolls and I mean aside from that, who wants a plate of steamed vegetables? Next time I will be returning and trying the chicken / beef dishes. I'm sure those are good.",0
"I have been to this place before and yes they do have amazing soup dumplings. HOWEVER... I just had lunch there today and I have a fully backed COCKROACH stuck against one the dumplings!!!! It was the most disgusting scene and experience I have ever had at a restaurant.

We understand in CTOWN we take our chances but that crosses the line. YOU HAVE BEEN WARNED",0
"This place is usually packed with a diversity of people from all over. Their hottest item on the menu is the juicy pork buns. Today I got to try some of the items on their menu and were not very crazy about most of them. I guess the only dish, besides the pork buns, I would have again is the pan fry noodles.",0
"Food: terrible. Extremely greasy and every single bite is coated in salty, greasy sauce. The sauce wasn't even mixed well, some piece of vegetables have so much sauce while some has no sauce. 

Service: terrible. The waiter seemed very rude and didn't even want to hear our questions. Condescending tone. 

Ambience: ok.",0
"To be honest, I don't understand why everyone likes this place. I think it's just a Xiao long bao place that all the kids and tourists go to. I've been to many other places that have better soup dumplings.",0
The soup dumplings are always good. They are what put this restaurant on the  map after all. The rest are standard Chinese cuisine. The only problem with this place is that they add 18 percent service charge to the bill automatically. And when they bring the change they leave out the receipt so I'd imagine some customers would leave more tip thinking that the bill didn't include it. That's some shady as fuck move. I am not against tipping and I normally tip 20 percent. But I'd like to have that choice rather than have the 18 percent included without my say in it. Just be aware.,0
"So my first on my NYC pigout.... came here bright and early on Tuesday for some XLBs. We had one order of the pork XLB, green onion pancake, and shanghai noodles....  Food came out quickly and service was medicore... thought the XLB's were juicy, large and of course fatty! Pretty good but for some reason wasn't all that impressed...due to jetlag? who knows... I'd probably go to Shanghai Cafe instead for some XLB grubbin..

Also they charge you a 15% ""service charge"" here for tip and its cash only.",0
"This is supposed to be a Shanghainese restaurant, right?  Well, I came in and ordered two ""longs"" of Little Dragon soup dumplings and the wine chicken - both of which are Shanghai classics - and I was sorely disappointed by both.  The soup dumplings were hot, but the broth was almost sour.  The dumplings themselves were too large - when dumplings are too large the meat inside of them do not cook right.  The wine chicken was a complete disaster - the smell was about right for this aromatic dish - but the taste was bland and oily.  The chicken itself was white instead of the traditional yellow for wine chicken and my girlfriend and I didn't even finish the dish.

This place is swarming with tourists.  If you want a more authentic Shanghai cuisine experience, go a couple doors down to Shanghai Gourmet for a more authentic experience.  There, they actually speak Shanghainese, I saw a bunch of Shanghai tourists munching down, and their soup dumplings are way better (although I did not try their wine chicken)",0
"It was all hype for us. 
Place was very crowded, outdated and the bathrooms were disgusting. The food was just okay, honestly the reviews on this place set my expectations a little too high which is probably why I was so disappointed. 
Cash only",0
"Horrible service, dirty and rude workers. Waited for half hour in the cold just so the front door girl can tell me they skipped my number",0
"Joe's Shanghai on Pell St. on Sunday night with six friends. Mobbed. We were told 20 minute wait for table--we waited 45 minutes and got seated with two strangers who hogged the table. Obnoxious servers who declined to offer any hints or suggestions from their multi-page menu. We each ordered different dishes with intrnt to share, but soup, appetizers and main dishes arrived all at the same time making it impossible to try to share anything. Waiters brought stacks of bowls and plates which we passed around the table. Empty dishes remained uncollected which made the table more of a garbage can than a place from which to eat food. Requests for tea refills went unanswered as did rèquests for water. Food was serviceable but nothing memorable. The din and crowd noise was headache level. Of course no credit card service and our individual checks were written in pencil on scraps of note paper. None of the waiters was able to decipher the bill or tell us the cost for individual items. So our group of seven got ripped off to the tune of more than $350. Mediocre food, absolutely the worst service since the Soviet Union went out of business. With at least a dozen superior restarants within a five minute walk I am totally baffled by the rave reviews for this unremarkable at best second rate dive.",0
"I ate dinner at Joe's Shanghai (crab/pork soup dumplings, vegetable lo mein and pepper shrimp) last night and by 4 a.m. was sick as a dog with food poisoning. Beware!",0
"It's been 3 years since I've come to Joe's Shanghai, and I always had fond memories of its soup dumplings, however, today's experience was a two thumbs down! My soup dumplings were super mediocre, the skin was a little 'rough' and the meat and soup tasted like they put too much MSG.

 I also ordered the cold sesame noodles, which was flavorful, but I bit into what tasted like hardened old noodles! No, no, no!  I guess with a restaurant this popular, the quality of the food has gone down and it doesn't really matter to them anymore. Too bad!",0
"This place clearly comes highly recommended.  I didn't love it.  Yes, there was a 30 min wait on a Thursday  at 6:30 but that was expected.  Ordered the pork soup dumplings, which were just average if not bland.  Tricky to eat, one exploded and shot out on my dress - you've been warned!  Also had Kung Pao chicken, again not great but to be fair, I don't eat peanuts so it may be better.  Also had double cooked pork, it was good but very garlicky.  Personally, I won't be back - too many great restaurants in NYC!",0
"If you like to dine in cacaphony sitting next to a bunch of strangers, go here.

Also, their soup dumplings are decent, but Shanghai Cuisine is better.

If you're in the market for Soup Dumplings, go to Shanghai Cuisine. I can't sing their praises over Joe's more than this.

Joe's: Annoyingly loud, crowded, long waits, mediocre-good dumplings.

Shanghai Cuisine: quiet, not crowded, decent service, best dumplings in NYC.",0
"First time back in years -- what a mistake. 

The XLBs were different sizes and shapes. Most were lopsided and thrown onto the bamboo basket with shreds of lettuce around the dumpling I couldn't peel off the skin. Three were torn with soup seeping out onto the lettuce. The worst part? The filling was greasy and the soup, an oily, scorching mess. 

Their XLBs are offensive, borderline criminal; simply hot messes.
(See photo for proof.)

It's like Joe's doesn't give a two sh*ts about quality anymore since they are so famous. I will never step foot in there again.

SCREW YOU, JOE'S.",0
"Very good food but poor service and too many people for what you get.

Pro:
- Great soup dumplings
- Other menus are pretty good too

Con:
- unfriendly and unresponsive staff
- unreasonably long wait during peak hours
- place is too full of people (uncomfortable)",0
Too busy..overly crowded. I've had better Chinese food and soup dumplings. It's overrated for what you actually get.,0
"This was my first time ever eating the ""dumplings with soup"" inside, so I didn't really know what to expect! We ended up waiting a mere 30 minutes, but I was impressed that the server said we'd be waiting 30 minutes. Not a minute more or less. There was a huge line outside so I could tell from the mixed crowd that Joe's Shanghai is pretty popular.

The funny thing about this place is that they seat you with random people in a huge round table. Forget about getting your own private table, you'll probably be rubbing elbows with some random person. But that's the fun part about being in New York!

All we got were pork dumplings and pork + crab dumplings. I honestly couldn't tell the difference in the two, but they were both really good! Just remember not to pop the entire thing in your mouth or you'll burn it (as it shows on a funny cartoon on the outside window)

The best part about this place was the bill. Including tip, it cost about $8 per person WITH DRINKS! Amazing!!! I was totally stuffed! 

I think I would have to visit one more time to see how consistent all of this is, but for now it's a 3 star place for me!!",0
"The food is just ok
Service sucks and the soup dumplings are ok but nearby noodle village is better",0
"This is not my first visit to Joe's Shanghai, but it's the first time I've been here in a while. Usually when I crave soup dumplings, I frequent two Shanghainese places on Mott Street. This time, I was with a friend who is new to soup dumplings, so I decided to take her to Joe's Shanghai since this place is more wellknown (so I assumed better). The last time I had been here was 3 years ago and I didn't remember much about the taste. 

Came as a party of 2 and didn't have to wait, but we were also right before the dinner rush. Wait service was good for chinatown, but I think that is because they cater to a large foreigner customer base. 

The food: we ordered a soup, pork soup dumplings, and beef pan fried noodles. The soup was okay, friend and I were both happy with it. The beef pan fried noodles were 3$ more expensive than the other places I go to, and did NOT taste as good. Greasy, oily, not authentic at all. 

However, my problem was with the soup dumplings. The middle dumpling was already leaking, and the ones on the side were all stuck to each other or stuck to the side. There was basically no way to eat them without having them all break. Maybe it was because I had ordered in English, and they thought I wouldn't know how soup dumplings should look?

Anyway, after some deliberation about whether we should just eat them or not, I called a waiter over and made the problem known in Chinese. The waiter seemed very surprised to hear me speaking his language fluently. He tried to be like ""oh, it's only one that's broken. It's very hard for the entire batch to all be perfect."" As he said this, he tried to move two of the dumplings that were stuck to each other on the side. As soon as he did, they both broke and started leaking soup. At this point, he gave up and just got us a new batch. The new batch was a little bit better but still had two/three that broke easily. 

All in all, I've never seen soup dumplings look that sad... at least the waiter was nice enough about getting us a new batch. These dumplings are definitely not the best in NYC; you get find better tasting ones for cheaper in many other places. 

Lesson learned -- more famous place does not mean better food. Everyone, go to Mott Street for your soup dumplings.",0
"Can someone please explain to me the hype over Joe's??? Think I'm missing something but my two experiences here have not warranted anything above an A-Okay Dumpling house.  Typical Chinese pushy in & out service, check.  Not so good XLB, check. Typical Chinatown hole in the wall, check. 

Skin is too thick and rough, takes actual skill, time & technique to craft a thin skin soup dumpling that doesn't fall apart.

Definitely not worth the wait.",0
